date;isPartial;type_voedsel;product;keyword;interest
2020-08-16;False;fruit;pineapple;ananas;48
2020-08-23;False;fruit;pineapple;ananas;43
2020-08-30;False;fruit;pineapple;ananas;38
2020-09-06;False;fruit;pineapple;ananas;42
2020-09-13;False;fruit;pineapple;ananas;46
2020-09-20;False;fruit;pineapple;ananas;38
2020-09-27;False;fruit;pineapple;ananas;43
2020-10-04;False;fruit;pineapple;ananas;28
2020-10-11;False;fruit;pineapple;ananas;42
2020-10-18;False;fruit;pineapple;ananas;25
2020-10-25;False;fruit;pineapple;ananas;31
2020-11-01;False;fruit;pineapple;ananas;40
2020-11-08;False;fruit;pineapple;ananas;46
2020-11-15;False;fruit;pineapple;ananas;30
2020-11-22;False;fruit;pineapple;ananas;45
2020-11-29;False;fruit;pineapple;ananas;42
2020-12-06;False;fruit;pineapple;ananas;37
2020-12-13;False;fruit;pineapple;ananas;60
2020-12-20;False;fruit;pineapple;ananas;86
2020-12-27;False;fruit;pineapple;ananas;55
2021-01-03;False;fruit;pineapple;ananas;58
2021-01-10;False;fruit;pineapple;ananas;48
2021-01-17;False;fruit;pineapple;ananas;44
2021-01-24;False;fruit;pineapple;ananas;39
2021-01-31;False;fruit;pineapple;ananas;52
2021-02-07;False;fruit;pineapple;ananas;32
2021-02-14;False;fruit;pineapple;ananas;37
2021-02-21;False;fruit;pineapple;ananas;52
2021-02-28;False;fruit;pineapple;ananas;52
2021-03-07;False;fruit;pineapple;ananas;48
2021-03-14;False;fruit;pineapple;ananas;41
2021-03-21;False;fruit;pineapple;ananas;60
2021-03-28;False;fruit;pineapple;ananas;58
2021-04-04;False;fruit;pineapple;ananas;56
2021-04-11;False;fruit;pineapple;ananas;48
2021-04-18;False;fruit;pineapple;ananas;45
2021-04-25;False;fruit;pineapple;ananas;34
2021-05-02;False;fruit;pineapple;ananas;46
2021-05-09;False;fruit;pineapple;ananas;49
2021-05-16;False;fruit;pineapple;ananas;59
2021-05-23;False;fruit;pineapple;ananas;54
2021-05-30;False;fruit;pineapple;ananas;50
2021-06-06;False;fruit;pineapple;ananas;75
2021-06-13;False;fruit;pineapple;ananas;57
2021-06-20;False;fruit;pineapple;ananas;44
2021-06-27;False;fruit;pineapple;ananas;55
2021-07-04;False;fruit;pineapple;ananas;41
2021-07-11;False;fruit;pineapple;ananas;61
2021-07-18;False;fruit;pineapple;ananas;62
2021-07-25;False;fruit;pineapple;ananas;64
2021-08-01;False;fruit;pineapple;ananas;54
2021-08-08;False;fruit;pineapple;ananas;63
2021-08-15;False;fruit;pineapple;ananas;42
2021-08-22;False;fruit;pineapple;ananas;56
2021-08-29;False;fruit;pineapple;ananas;30
2021-09-05;False;fruit;pineapple;ananas;52
2021-09-12;False;fruit;pineapple;ananas;25
2021-09-19;False;fruit;pineapple;ananas;34
2021-09-26;False;fruit;pineapple;ananas;44
2021-10-03;False;fruit;pineapple;ananas;33
2021-10-10;False;fruit;pineapple;ananas;47
2021-10-17;False;fruit;pineapple;ananas;45
2021-10-24;False;fruit;pineapple;ananas;33
2021-10-31;False;fruit;pineapple;ananas;22
2021-11-07;False;fruit;pineapple;ananas;26
2021-11-14;False;fruit;pineapple;ananas;31
2021-11-21;False;fruit;pineapple;ananas;29
2021-11-28;False;fruit;pineapple;ananas;25
2021-12-05;False;fruit;pineapple;ananas;30
2021-12-12;False;fruit;pineapple;ananas;36
2021-12-19;False;fruit;pineapple;ananas;64
2021-12-26;False;fruit;pineapple;ananas;49
2017-12-31;False;fruit;apple;appel;45
2018-01-07;False;fruit;apple;appel;47
2018-01-14;False;fruit;apple;appel;41
2018-01-21;False;fruit;apple;appel;44
2018-01-28;False;fruit;apple;appel;40
2018-02-04;False;fruit;apple;appel;42
2018-02-11;False;fruit;apple;appel;37
2018-02-18;False;fruit;apple;appel;38
2018-02-25;False;fruit;apple;appel;39
2018-03-04;False;fruit;apple;appel;43
2018-03-11;False;fruit;apple;appel;41
2018-03-18;False;fruit;apple;appel;40
2018-03-25;False;fruit;apple;appel;39
2018-04-01;False;fruit;apple;appel;33
2018-04-08;False;fruit;apple;appel;34
2018-04-15;False;fruit;apple;appel;41
2018-04-22;False;fruit;apple;appel;28
2018-04-29;False;fruit;apple;appel;36
2018-05-06;False;fruit;apple;appel;33
2018-05-13;False;fruit;apple;appel;40
2018-05-20;False;fruit;apple;appel;31
2018-05-27;False;fruit;apple;appel;27
2018-06-03;False;fruit;apple;appel;28
2018-06-10;False;fruit;apple;appel;26
2018-06-17;False;fruit;apple;appel;27
2018-06-24;False;fruit;apple;appel;34
2018-07-01;False;fruit;apple;appel;38
2018-07-08;False;fruit;apple;appel;29
2018-07-15;False;fruit;apple;appel;34
2018-07-22;False;fruit;apple;appel;32
2018-07-29;False;fruit;apple;appel;34
2018-08-05;False;fruit;apple;appel;31
2018-08-12;False;fruit;apple;appel;39
2018-08-19;False;fruit;apple;appel;39
2018-08-26;False;fruit;apple;appel;44
2018-09-02;False;fruit;apple;appel;45
2018-09-09;False;fruit;apple;appel;54
2018-09-16;False;fruit;apple;appel;49
2018-09-23;False;fruit;apple;appel;56
2018-09-30;False;fruit;apple;appel;50
2018-10-07;False;fruit;apple;appel;54
2018-10-14;False;fruit;apple;appel;58
2018-10-21;False;fruit;apple;appel;52
2018-10-28;False;fruit;apple;appel;43
2018-11-04;False;fruit;apple;appel;43
2018-11-11;False;fruit;apple;appel;48
2018-11-18;False;fruit;apple;appel;40
2018-11-25;False;fruit;apple;appel;41
2018-12-02;False;fruit;apple;appel;41
2018-12-09;False;fruit;apple;appel;43
2018-12-16;False;fruit;apple;appel;64
2018-12-23;False;fruit;apple;appel;80
2018-12-30;False;fruit;apple;appel;56
2019-01-06;False;fruit;apple;appel;49
2019-01-13;False;fruit;apple;appel;52
2019-01-20;False;fruit;apple;appel;46
2019-01-27;False;fruit;apple;appel;44
2019-02-03;False;fruit;apple;appel;47
2019-02-10;False;fruit;apple;appel;43
2019-02-17;False;fruit;apple;appel;45
2019-02-24;False;fruit;apple;appel;47
2019-03-03;False;fruit;apple;appel;38
2019-03-10;False;fruit;apple;appel;45
2019-03-17;False;fruit;apple;appel;41
2019-03-24;False;fruit;apple;appel;44
2019-03-31;False;fruit;apple;appel;39
2019-04-07;False;fruit;apple;appel;35
2019-04-14;False;fruit;apple;appel;43
2019-04-21;False;fruit;apple;appel;36
2019-04-28;False;fruit;apple;appel;35
2019-05-05;False;fruit;apple;appel;38
2019-05-12;False;fruit;apple;appel;41
2019-05-19;False;fruit;apple;appel;30
2019-05-26;False;fruit;apple;appel;35
2019-06-02;False;fruit;apple;appel;29
2019-06-09;False;fruit;apple;appel;33
2019-06-16;False;fruit;apple;appel;31
2019-06-23;False;fruit;apple;appel;33
2019-06-30;False;fruit;apple;appel;30
2019-07-07;False;fruit;apple;appel;33
2019-07-14;False;fruit;apple;appel;31
2019-07-21;False;fruit;apple;appel;35
2019-07-28;False;fruit;apple;appel;33
2019-08-04;False;fruit;apple;appel;46
2019-08-11;False;fruit;apple;appel;44
2019-08-18;False;fruit;apple;appel;46
2019-08-25;False;fruit;apple;appel;44
2019-09-01;False;fruit;apple;appel;38
2019-09-08;False;fruit;apple;appel;48
2019-09-15;False;fruit;apple;appel;53
2019-09-22;False;fruit;apple;appel;58
2019-09-29;False;fruit;apple;appel;50
2019-10-06;False;fruit;apple;appel;56
2019-10-13;False;fruit;apple;appel;53
2019-10-20;False;fruit;apple;appel;56
2019-10-27;False;fruit;apple;appel;53
2019-11-03;False;fruit;apple;appel;58
2019-11-10;False;fruit;apple;appel;47
2019-11-17;False;fruit;apple;appel;53
2019-11-24;False;fruit;apple;appel;42
2019-12-01;False;fruit;apple;appel;43
2019-12-08;False;fruit;apple;appel;47
2019-12-15;False;fruit;apple;appel;57
2019-12-22;False;fruit;apple;appel;86
2019-12-29;False;fruit;apple;appel;65
2020-01-05;False;fruit;apple;appel;53
2020-01-12;False;fruit;apple;appel;50
2020-01-19;False;fruit;apple;appel;49
2020-01-26;False;fruit;apple;appel;47
2020-02-02;False;fruit;apple;appel;48
2020-02-09;False;fruit;apple;appel;47
2020-02-16;False;fruit;apple;appel;42
2020-02-23;False;fruit;apple;appel;44
2020-03-01;False;fruit;apple;appel;45
2020-03-08;False;fruit;apple;appel;42
2020-03-15;False;fruit;apple;appel;50
2020-03-22;False;fruit;apple;appel;63
2020-03-29;False;fruit;apple;appel;55
2020-04-05;False;fruit;apple;appel;61
2020-04-12;False;fruit;apple;appel;58
2020-04-19;False;fruit;apple;appel;59
2020-04-26;False;fruit;apple;appel;53
2020-05-03;False;fruit;apple;appel;53
2020-05-10;False;fruit;apple;appel;53
2020-05-17;False;fruit;apple;appel;52
2020-05-24;False;fruit;apple;appel;50
2020-05-31;False;fruit;apple;appel;49
2020-06-07;False;fruit;apple;appel;45
2020-06-14;False;fruit;apple;appel;43
2020-06-21;False;fruit;apple;appel;40
2020-06-28;False;fruit;apple;appel;34
2020-07-05;False;fruit;apple;appel;42
2020-07-12;False;fruit;apple;appel;40
2020-07-19;False;fruit;apple;appel;37
2020-07-26;False;fruit;apple;appel;45
2020-08-02;False;fruit;apple;appel;46
2020-08-09;False;fruit;apple;appel;43
2020-08-16;False;fruit;apple;appel;46
2020-08-23;False;fruit;apple;appel;53
2020-08-30;False;fruit;apple;appel;50
2020-09-06;False;fruit;apple;appel;58
2020-09-13;False;fruit;apple;appel;50
2020-09-20;False;fruit;apple;appel;55
2020-09-27;False;fruit;apple;appel;65
2020-10-04;False;fruit;apple;appel;70
2020-10-11;False;fruit;apple;appel;71
2020-10-18;False;fruit;apple;appel;65
2020-10-25;False;fruit;apple;appel;60
2020-11-01;False;fruit;apple;appel;51
2020-11-08;False;fruit;apple;appel;69
2020-11-15;False;fruit;apple;appel;63
2020-11-22;False;fruit;apple;appel;53
2020-11-29;False;fruit;apple;appel;44
2020-12-06;False;fruit;apple;appel;54
2020-12-13;False;fruit;apple;appel;62
2020-12-20;False;fruit;apple;appel;100
2020-12-27;False;fruit;apple;appel;87
2021-01-03;False;fruit;apple;appel;69
2021-01-10;False;fruit;apple;appel;66
2021-01-17;False;fruit;apple;appel;75
2021-01-24;False;fruit;apple;appel;66
2021-01-31;False;fruit;apple;appel;65
2021-02-07;False;fruit;apple;appel;64
2021-02-14;False;fruit;apple;appel;66
2021-02-21;False;fruit;apple;appel;50
2021-02-28;False;fruit;apple;appel;52
2021-03-07;False;fruit;apple;appel;51
2021-03-14;False;fruit;apple;appel;53
2021-03-21;False;fruit;apple;appel;55
2021-03-28;False;fruit;apple;appel;46
2021-04-04;False;fruit;apple;appel;47
2021-04-11;False;fruit;apple;appel;45
2021-04-18;False;fruit;apple;appel;45
2021-04-25;False;fruit;apple;appel;48
2021-05-02;False;fruit;apple;appel;50
2021-05-09;False;fruit;apple;appel;44
2021-05-16;False;fruit;apple;appel;46
2021-05-23;False;fruit;apple;appel;37
2021-05-30;False;fruit;apple;appel;38
2021-06-06;False;fruit;apple;appel;33
2021-06-13;False;fruit;apple;appel;35
2021-06-20;False;fruit;apple;appel;31
2021-06-27;False;fruit;apple;appel;32
2021-07-04;False;fruit;apple;appel;30
2021-07-11;False;fruit;apple;appel;32
2021-07-18;False;fruit;apple;appel;37
2021-07-25;False;fruit;apple;appel;50
2021-08-01;False;fruit;apple;appel;33
2021-08-08;False;fruit;apple;appel;41
2021-08-15;False;fruit;apple;appel;39
2021-08-22;False;fruit;apple;appel;49
2021-08-29;False;fruit;apple;appel;49
2021-09-05;False;fruit;apple;appel;47
2021-09-12;False;fruit;apple;appel;42
2021-09-19;False;fruit;apple;appel;46
2021-09-26;False;fruit;apple;appel;51
2021-10-03;False;fruit;apple;appel;63
2021-10-10;False;fruit;apple;appel;54
2021-10-17;False;fruit;apple;appel;56
2021-10-24;False;fruit;apple;appel;55
2021-10-31;False;fruit;apple;appel;55
2021-11-07;False;fruit;apple;appel;49
2021-11-14;False;fruit;apple;appel;55
2021-11-21;False;fruit;apple;appel;50
2021-11-28;False;fruit;apple;appel;47
2021-12-05;False;fruit;apple;appel;48
2021-12-12;False;fruit;apple;appel;45
2021-12-19;False;fruit;apple;appel;85
2021-12-26;False;fruit;apple;appel;75
2017-12-31;False;fruit;banana;banaan;51
2018-01-07;False;fruit;banana;banaan;53
2018-01-14;False;fruit;banana;banaan;58
2018-01-21;False;fruit;banana;banaan;62
2018-01-28;False;fruit;banana;banaan;53
2018-02-04;False;fruit;banana;banaan;59
2018-02-11;False;fruit;banana;banaan;61
2018-02-18;False;fruit;banana;banaan;56
2018-02-25;False;fruit;banana;banaan;53
2018-03-04;False;fruit;banana;banaan;61
2018-03-11;False;fruit;banana;banaan;68
2018-03-18;False;fruit;banana;banaan;65
2018-03-25;False;fruit;banana;banaan;62
2018-04-01;False;fruit;banana;banaan;58
2018-04-08;False;fruit;banana;banaan;53
2018-04-15;False;fruit;banana;banaan;64
2018-04-22;False;fruit;banana;banaan;53
2018-04-29;False;fruit;banana;banaan;51
2018-05-06;False;fruit;banana;banaan;60
2018-05-13;False;fruit;banana;banaan;53
2018-05-20;False;fruit;banana;banaan;66
2018-05-27;False;fruit;banana;banaan;57
2018-06-03;False;fruit;banana;banaan;47
2018-06-10;False;fruit;banana;banaan;51
2018-06-17;False;fruit;banana;banaan;54
2018-06-24;False;fruit;banana;banaan;45
2018-07-01;False;fruit;banana;banaan;56
2018-07-08;False;fruit;banana;banaan;55
2018-07-15;False;fruit;banana;banaan;56
2018-07-22;False;fruit;banana;banaan;42
2018-07-29;False;fruit;banana;banaan;52
2018-08-05;False;fruit;banana;banaan;49
2018-08-12;False;fruit;banana;banaan;54
2018-08-19;False;fruit;banana;banaan;56
2018-08-26;False;fruit;banana;banaan;52
2018-09-02;False;fruit;banana;banaan;50
2018-09-09;False;fruit;banana;banaan;57
2018-09-16;False;fruit;banana;banaan;53
2018-09-23;False;fruit;banana;banaan;47
2018-09-30;False;fruit;banana;banaan;57
2018-10-07;False;fruit;banana;banaan;59
2018-10-14;False;fruit;banana;banaan;57
2018-10-21;False;fruit;banana;banaan;52
2018-10-28;False;fruit;banana;banaan;48
2018-11-04;False;fruit;banana;banaan;50
2018-11-11;False;fruit;banana;banaan;55
2018-11-18;False;fruit;banana;banaan;45
2018-11-25;False;fruit;banana;banaan;41
2018-12-02;False;fruit;banana;banaan;48
2018-12-09;False;fruit;banana;banaan;37
2018-12-16;False;fruit;banana;banaan;40
2018-12-23;False;fruit;banana;banaan;46
2018-12-30;False;fruit;banana;banaan;59
2019-01-06;False;fruit;banana;banaan;62
2019-01-13;False;fruit;banana;banaan;64
2019-01-20;False;fruit;banana;banaan;65
2019-01-27;False;fruit;banana;banaan;68
2019-02-03;False;fruit;banana;banaan;60
2019-02-10;False;fruit;banana;banaan;52
2019-02-17;False;fruit;banana;banaan;55
2019-02-24;False;fruit;banana;banaan;57
2019-03-03;False;fruit;banana;banaan;63
2019-03-10;False;fruit;banana;banaan;61
2019-03-17;False;fruit;banana;banaan;48
2019-03-24;False;fruit;banana;banaan;50
2019-03-31;False;fruit;banana;banaan;57
2019-04-07;False;fruit;banana;banaan;52
2019-04-14;False;fruit;banana;banaan;50
2019-04-21;False;fruit;banana;banaan;49
2019-04-28;False;fruit;banana;banaan;56
2019-05-05;False;fruit;banana;banaan;55
2019-05-12;False;fruit;banana;banaan;47
2019-05-19;False;fruit;banana;banaan;54
2019-05-26;False;fruit;banana;banaan;44
2019-06-02;False;fruit;banana;banaan;53
2019-06-09;False;fruit;banana;banaan;56
2019-06-16;False;fruit;banana;banaan;49
2019-06-23;False;fruit;banana;banaan;52
2019-06-30;False;fruit;banana;banaan;45
2019-07-07;False;fruit;banana;banaan;57
2019-07-14;False;fruit;banana;banaan;43
2019-07-21;False;fruit;banana;banaan;50
2019-07-28;False;fruit;banana;banaan;57
2019-08-04;False;fruit;banana;banaan;53
2019-08-11;False;fruit;banana;banaan;51
2019-08-18;False;fruit;banana;banaan;49
2019-08-25;False;fruit;banana;banaan;60
2019-09-01;False;fruit;banana;banaan;58
2019-09-08;False;fruit;banana;banaan;50
2019-09-15;False;fruit;banana;banaan;59
2019-09-22;False;fruit;banana;banaan;52
2019-09-29;False;fruit;banana;banaan;48
2019-10-06;False;fruit;banana;banaan;55
2019-10-13;False;fruit;banana;banaan;47
2019-10-20;False;fruit;banana;banaan;51
2019-10-27;False;fruit;banana;banaan;59
2019-11-03;False;fruit;banana;banaan;52
2019-11-10;False;fruit;banana;banaan;53
2019-11-17;False;fruit;banana;banaan;48
2019-11-24;False;fruit;banana;banaan;48
2019-12-01;False;fruit;banana;banaan;44
2019-12-08;False;fruit;banana;banaan;100
2019-12-15;False;fruit;banana;banaan;45
2019-12-22;False;fruit;banana;banaan;38
2019-12-29;False;fruit;banana;banaan;63
2020-01-05;False;fruit;banana;banaan;65
2020-01-12;False;fruit;banana;banaan;68
2020-01-19;False;fruit;banana;banaan;67
2020-01-26;False;fruit;banana;banaan;67
2020-02-02;False;fruit;banana;banaan;66
2020-02-09;False;fruit;banana;banaan;59
2020-02-16;False;fruit;banana;banaan;67
2020-02-23;False;fruit;banana;banaan;61
2020-03-01;False;fruit;banana;banaan;65
2020-03-08;False;fruit;banana;banaan;59
2020-03-15;False;fruit;banana;banaan;71
2020-03-22;False;fruit;banana;banaan;97
2020-03-29;False;fruit;banana;banaan;95
2020-04-05;False;fruit;banana;banaan;82
2020-04-12;False;fruit;banana;banaan;82
2020-04-19;False;fruit;banana;banaan;88
2020-04-26;False;fruit;banana;banaan;92
2020-05-03;False;fruit;banana;banaan;82
2020-05-10;False;fruit;banana;banaan;73
2020-05-17;False;fruit;banana;banaan;78
2020-05-24;False;fruit;banana;banaan;80
2020-05-31;False;fruit;banana;banaan;87
2020-06-07;False;fruit;banana;banaan;68
2020-06-14;False;fruit;banana;banaan;63
2020-06-21;False;fruit;banana;banaan;62
2020-06-28;False;fruit;banana;banaan;63
2020-07-05;False;fruit;banana;banaan;56
2020-07-12;False;fruit;banana;banaan;62
2020-07-19;False;fruit;banana;banaan;60
2020-07-26;False;fruit;banana;banaan;60
2020-08-02;False;fruit;banana;banaan;65
2020-08-09;False;fruit;banana;banaan;65
2020-08-16;False;fruit;banana;banaan;60
2020-08-23;False;fruit;banana;banaan;71
2020-08-30;False;fruit;banana;banaan;51
2020-09-06;False;fruit;banana;banaan;59
2020-09-13;False;fruit;banana;banaan;53
2020-09-20;False;fruit;banana;banaan;56
2020-09-27;False;fruit;banana;banaan;58
2020-10-04;False;fruit;banana;banaan;52
2020-10-11;False;fruit;banana;banaan;56
2020-10-18;False;fruit;banana;banaan;65
2020-10-25;False;fruit;banana;banaan;64
2020-11-01;False;fruit;banana;banaan;64
2020-11-08;False;fruit;banana;banaan;58
2020-11-15;False;fruit;banana;banaan;57
2020-11-22;False;fruit;banana;banaan;48
2020-11-29;False;fruit;banana;banaan;53
2020-12-06;False;fruit;banana;banaan;53
2020-12-13;False;fruit;banana;banaan;43
2020-12-20;False;fruit;banana;banaan;60
2020-12-27;False;fruit;banana;banaan;57
2021-01-03;False;fruit;banana;banaan;65
2021-01-10;False;fruit;banana;banaan;71
2021-01-17;False;fruit;banana;banaan;74
2021-01-24;False;fruit;banana;banaan;83
2021-01-31;False;fruit;banana;banaan;82
2021-02-07;False;fruit;banana;banaan;68
2021-02-14;False;fruit;banana;banaan;67
2021-02-21;False;fruit;banana;banaan;67
2021-02-28;False;fruit;banana;banaan;75
2021-03-07;False;fruit;banana;banaan;67
2021-03-14;False;fruit;banana;banaan;67
2021-03-21;False;fruit;banana;banaan;65
2021-03-28;False;fruit;banana;banaan;63
2021-04-04;False;fruit;banana;banaan;61
2021-04-11;False;fruit;banana;banaan;69
2021-04-18;False;fruit;banana;banaan;66
2021-04-25;False;fruit;banana;banaan;66
2021-05-02;False;fruit;banana;banaan;66
2021-05-09;False;fruit;banana;banaan;61
2021-05-16;False;fruit;banana;banaan;60
2021-05-23;False;fruit;banana;banaan;55
2021-05-30;False;fruit;banana;banaan;58
2021-06-06;False;fruit;banana;banaan;61
2021-06-13;False;fruit;banana;banaan;50
2021-06-20;False;fruit;banana;banaan;52
2021-06-27;False;fruit;banana;banaan;45
2021-07-04;False;fruit;banana;banaan;52
2021-07-11;False;fruit;banana;banaan;42
2021-07-18;False;fruit;banana;banaan;55
2021-07-25;False;fruit;banana;banaan;50
2021-08-01;False;fruit;banana;banaan;60
2021-08-08;False;fruit;banana;banaan;60
2021-08-15;False;fruit;banana;banaan;52
2021-08-22;False;fruit;banana;banaan;62
2021-08-29;False;fruit;banana;banaan;47
2021-09-05;False;fruit;banana;banaan;48
2021-09-12;False;fruit;banana;banaan;58
2021-09-19;False;fruit;banana;banaan;50
2021-09-26;False;fruit;banana;banaan;52
2021-10-03;False;fruit;banana;banaan;46
2021-10-10;False;fruit;banana;banaan;47
2021-10-17;False;fruit;banana;banaan;57
2021-10-24;False;fruit;banana;banaan;48
2021-10-31;False;fruit;banana;banaan;46
2021-11-07;False;fruit;banana;banaan;48
2021-11-14;False;fruit;banana;banaan;55
2021-11-21;False;fruit;banana;banaan;38
2021-11-28;False;fruit;banana;banaan;44
2021-12-05;False;fruit;banana;banaan;42
2021-12-12;False;fruit;banana;banaan;42
2021-12-19;False;fruit;banana;banaan;51
2021-12-26;False;fruit;banana;banaan;44
2017-12-31;False;fruit;blackberries;bramen;0
2018-01-07;False;fruit;blackberries;bramen;0
2018-01-14;False;fruit;blackberries;bramen;0
2018-01-21;False;fruit;blackberries;bramen;4
2018-01-28;False;fruit;blackberries;bramen;8
2018-02-04;False;fruit;blackberries;bramen;0
2018-02-11;False;fruit;blackberries;bramen;4
2018-02-18;False;fruit;blackberries;bramen;0
2018-02-25;False;fruit;blackberries;bramen;9
2018-03-04;False;fruit;blackberries;bramen;5
2018-03-11;False;fruit;blackberries;bramen;5
2018-03-18;False;fruit;blackberries;bramen;4
2018-03-25;False;fruit;blackberries;bramen;0
2018-04-01;False;fruit;blackberries;bramen;4
2018-04-08;False;fruit;blackberries;bramen;10
2018-04-15;False;fruit;blackberries;bramen;10
2018-04-22;False;fruit;blackberries;bramen;6
2018-04-29;False;fruit;blackberries;bramen;8
2018-05-06;False;fruit;blackberries;bramen;12
2018-05-13;False;fruit;blackberries;bramen;14
2018-05-20;False;fruit;blackberries;bramen;9
